offense_team_name,defense_team_name,season,week,play_uuid,gsis_play_id,game_id,gsis_game_id,gsis_old_game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_offense_team_short_name,play_defense_team_id,play_defense_team_short_name,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,c3a79e7c-520b-4c56-8283-7db43c53a99a,309,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,13,5,1,538000,TRUE,432,474,1000925,LA,1000947,TB,FALSE,2,8.659999999999997,36.44,left,0,0,3,3,7,"{0.7252604858994971,1.904962395366141,11.581694981374348,9.974271584739242,1.4071477434845008}","{0.8010774669371585,4.116334061124306,0.8456877765799646,3.501718479190828}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8.75,0,Pass,FALSE,NA,FALSE,FALSE,4.719999999999999,4.030000000000001,TRUE,FALSE,FALSE,FALSE,2.370851000000016,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.1033333333333317,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,8.75,4df2fab9-7b6c-45dd-bc94-31849b30baee,2,2,23.563333333333336,FALSE,NA,NA,36.44,26.44,20.21513451458069,27.04688247951853,NA,NA,NA,NA,6.810000000000002,NA,NA,NA,NA,NA,-3.9399999999999977,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.7525818944,0.9645097256,0.9056844711,NA,NA,L,Y,L,L,O,In,Trey Left Z on,Deuce Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,NA,TRUE,TRUE,2.009999999999991,5.19667575546164,0.11252421961515668,"{""Assisted - Success"",""Solo assisted - Success""}",4.853511091149853,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,8d9cc3a1-88bf-4571-bf10-b2f08a4d7be9,333,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,14,6,1,502000,TRUE,475,511,1000925,LA,1000947,TB,FALSE,1,10,45.19,left,0,0,3,3,8,"{7.991945253135597,3.1885432497925805,12.89314848926729,1.6815199521759325,7.549725132313817}","{0.9239752857082948,3.736646256571376,4.273125933524419,0.8447173416768265}",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.82,0,Pass,FALSE,NA,FALSE,FALSE,4.960000000000001,-0.14000000000000057,TRUE,FALSE,FALSE,FALSE,2.265562000000046,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.503333333333334,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,4.82,c09bdbc8-e985-4b1b-b930-e028c3d35fc1,2,2,23.313333333333333,FALSE,NA,NA,45.040000000000006,35.040000000000006,19.79504277405021,26.99803805018645,NA,NA,NA,NA,6.985437892212474,NA,NA,NA,NA,NA,-5.039999999999999,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.7180727124,0.6465880871,0.5933493972,NA,NA,NA,NA,R,L,X,In,NA,Doubles Wing Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,-0.4500000000000029,2.3892025776651025,0.2190726135325911,"{""Solo - Success""}",0.22981592341212811,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,5b9e86ff-e0e2-4961-9506-0feb5816f252,357,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,15,7,1,464000,TRUE,512,551,1000925,LA,1000947,TB,FALSE,2,5.18,50.01,left,0,0,3,3,7,"{0.9575452266945277,4.076577541717981,14.306275069988196,0.5459767477163169}","{0.8072379036940873,4.094157668599372,3.679148661184591,0.7196644730948805}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.0399999999999991,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,4.670000000000002,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.173333333333332,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.0399999999999991,f1407b15-1314-42ad-bc87-a932b69ae746,2,2,23.623333333333335,FALSE,10.746266666666669,-12.877066666666666,50.06,40.06,19.759216582377498,27.156666666666663,NA,NA,NA,Left D Gap,NA,1023698,NA,1024486,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,O,L,L,O,NA,Deuce Right Z on,Deuce Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"{""Solo - Success""}",NA,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,b4be1190-abe4-4206-aeac-28ec6eb566b1,378,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,16,8,1,421000,TRUE,552,608,1000925,LA,1000947,TB,FALSE,3,4.140000000000001,51.05,left,0,0,3,3,6,"{2.0333193394034623,10.29868143970566,10.522788858575858,0.4608088814045246,6.655138252397748}","{0.5108647241059217,0.7000000000000028,0.7800000000000011,0.5205662157098061}",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,36.98,0,Pass,FALSE,NA,FALSE,FALSE,11.630000000000004,25.35,TRUE,FALSE,FALSE,FALSE,2.52720800000003,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.1833333333333336,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,36.98,a4053133-f979-4fd8-85aa-cbaf4e110890,2,3,23.453333333333337,FALSE,NA,NA,51.01,41.01,22.01884083839259,26.322255299478073,NA,NA,NA,NA,7.660000000000004,NA,NA,NA,NA,NA,7.490000000000002,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.6662063599,0.9279507399,0.9127178192,NA,NA,NA,NA,L,R,X,In,NA,Empty 3x2 Wink Left F on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,23.950000000000003,4.083944171998441,0.6714494917713467,"{""Solo - Missed"",""Solo - Success"",""Solo assisted - Missed"",""Assisted - Missed""}",5.064632267006164,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,5ebb059c-9df9-4c63-b80d-a726735e7f22,407,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,17,9,1,377000,TRUE,609,653,1000925,LA,1000947,TB,FALSE,1,10,88.03,left,0,0,3,3,7,"{1.659673605171264,4.569131128918315,9.53664175479065,3.3060887649931487}","{0.5581609737890574,3.775641750637277,3.5016253838819296,0.6045757341246087}",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1.0999999999999943,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,4.019999999999996,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.503333333333334,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.0999999999999943,99da123d-d3d4-40a2-aa92-cfe2037e4538,2,2,23.333333333333336,FALSE,NA,NA,88,78,19.909249417303016,26.350693425448593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,O,L,L,O,NA,Ace Right,Ace Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In,NA,FALSE,NA,NA,0.14000000000000057,NA,NA,"{""Solo - Success"",""Solo - Missed""}",NA,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,66ee9237-edc8-49f8-962e-cac926f84a76,433,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,18,10,1,340000,TRUE,654,681,1000925,LA,1000947,TB,FALSE,2,8.900000000000006,89.13,left,0,0,3,3,6,"{8.510000000000005,2.5200000000000102,10.02000000000001,2.9200000000000017,7.099999999999994}","{0.9300000000000068,4.170000000000002,4.560000000000002,1.1200000000000045}",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6.980000000000004,0,Pass,FALSE,NA,FALSE,FALSE,3.980000000000004,3,TRUE,FALSE,FALSE,FALSE,1.669198999999992,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-3.533333333333335,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,6.980000000000004,0f509959-f6a9-47e2-b4a6-1b7a7a35840c,2,3,23.193333333333335,FALSE,NA,NA,89.1,79.1,19.756666666666668,26.826666666666668,NA,NA,NA,NA,6.519999999999996,NA,NA,NA,NA,NA,-4.920000000000002,TRUE,NA,NA,FALSE,FALSE,NA,NA,TRUE,0.7139611244,0.8677678704,0.7899918556000001,NA,NA,L,Y,R,R,Y,In,Empty 3x2 Right F on Z on,Empty 3x2 Right F on Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In,NA,NA,TRUE,TRUE,1.9099999999999968,2.690724809414745,0.46592901819912447,"{""Solo - Success""}",1.9090573590125397,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,3a51eb69-817b-493a-9895-105e9848ccf1,467,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,19,11,1,288000,TRUE,682,689,1000925,LA,1000947,TB,FALSE,3,1.9200000000000017,96.11,NA,0,0,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,1.9450000000000005,0,No Play: Penalty,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,1.9450000000000005,FALSE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{neutral_zone_infraction},NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,d28d5d61-3a44-4b11-a4d2-70b2057e4780,490,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,20,12,1,288000,TRUE,690,741,1000925,LA,1000947,TB,FALSE,1,10,98.12,right,0,0,3,3,9,"{0.7957766945036724,1.8567565515424604,4.495427110694905,1.0717265076673215,2.4316714333888996}","{0.7688263645729876,0.6699011597814462,2.939729152666928,0.5936703791915079}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1300000000000097,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,2.450000000000003,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,3.4266666666666694,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,-2.1300000000000097,61786f21-2469-4860-91db-8744a09b81e9,2,2,30.123333333333335,FALSE,32.35333333333334,2.230000000000004,98.13,88.13,26.191064825597135,31.54834638543292,93.63958953774625,31.7445428224193,286739,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,L,X,NA,NA,Doubles Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,1.4599999999999935,NA,NA,"{""Assisted - Success"",""Solo assisted - Success""}",NA,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,6e5a1f8c-ad1b-445e-8f49-2d4c1f3c17d0,511,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,21,13,1,245000,TRUE,742,772,1000925,LA,1000947,TB,FALSE,2,12.13000000000001,95.99,right,0,0,3,3,9,"{5.65180028755961,2.3844717685714016,4.1437825643768775,1.1565377563437806,3.24067183561516}","{0.6845493854961404,1.04090779184655,0.5994882483533814,0.36084872453599814}",TRUE,TRUE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,4.690000000000012,NA,FALSE,NA,NA,NA,2.98442399999999,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2.8166666666666664,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,0,ff0eab58-7ae6-4dbc-9e91-bc40d90d0b93,2,2,29.403333333333336,FALSE,NA,NA,95.84,85.84,26.20358748562377,32.72493204004756,87.64100332367518,33.01178844509648,243278,NA,NA,NA,NA,NA,NA,NA,-7.439999999999998,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,0.1866606176,NA,NA,NA,NA,R,X,L,R,X,Right,Doubles Wing Left,Doubles Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In,NA,NA,NA,TRUE,NA,1.4626667574773002,NA,{},NA,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,4010e28a-1e1c-42ef-a0de-b12a96e0e0b5,533,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,22,14,1,240000,TRUE,773,819,1000925,LA,1000947,TB,FALSE,3,12.13000000000001,96.04,right,0,0,3,3,6,"{4.468113919256439,1.0408707488769835,4.142233980855281,1.5245557667948901,5.47170185221114}","{0.44729128389222694,0.8899765003210831,1.1701019159052635,0.37950579985879074}",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3.960000000000008,6,Pass,FALSE,NA,FALSE,FALSE,9.840000000000003,-5.8799999999999955,TRUE,FALSE,FALSE,FALSE,3.896697999999901,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2.826666666666668,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,3.960000000000008,501d9f18-3920-4b8e-9156-bb744ca89f6f,3,1,30.143333333333334,FALSE,NA,NA,96.04,86.03999999999999,25.909980067964963,32.656500312069625,90.70960554965906,33.16192168471249,236498,NA,8.369752533967244,NA,NA,NA,NA,NA,-2.2900000000000063,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,0.6446267366,0.9564225078,0.9181358814,NA,NA,R,O,L,L,Y,Right,Deuce Left,Trey Left H on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,NA,TRUE,TRUE,NA,2.328446210877589,0.28892189255921746,{},4.2924938349071535,NA
Los Angeles Rams,Tampa Bay Buccaneers,2020/2021,Week 11,1a856b33-e6c5-462f-a9a2-d1a558db27f6,558,1503731,2020_11_LA_TB,2020112300,d39a4b76-2ff5-46c6-8ddd-8aed2f601cba,23,15,1,235000,TRUE,820,824,1000925,LA,1000947,TB,FALSE,NA,NA,85.05,center,0,6,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,1,Extra Point,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,Success,32.81999999999999,2.053805000000011,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-0.02333333333333342,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,26.693333333333335,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494944999999916,1.4090059999999769,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Tampa Bay Buccaneers,Los Angeles Rams,2020/2021,Week 11,557fd823-cd46-4575-aa54-137eeca2b0f0,574,1503731,2020_11_LA_TB,2020112300,557fd823-cd46-4575-aa54-137eeca2b0f0,24,1,1,240000,TRUE,827,831,1000947,TB,1000925,LA,TRUE,NA,NA,64.88,NA,0,7,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.88,24.86,-7.81,34.65,Touch-Back,4.2009789999998475,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Tampa Bay Buccaneers,Los Angeles Rams,2020/2021,Week 11,bcca0413-edd5-4836-b2d0-b973e5923ebd,589,1503731,2020_11_LA_TB,2020112300,557fd823-cd46-4575-aa54-137eeca2b0f0,25,2,1,235000,TRUE,832,876,1000947,TB,1000925,LA,TRUE,1,10,24.729999999999997,right,0,7,3,3,6,"{2.250000000000007,11.410000000000004,9.730000000000004,5.18}","{4.170000000000002,4.899999999999999,1.3600000000000065}",FALSE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,TRUE,NA,FALSE,FALSE,-2.6899999999999977,NA,FALSE,TRUE,FALSE,FALSE,2.450191999999902,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,3.293333333333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,NA,NA,0,7b374b27-6354-442d-bae9-0ccd3283963b,2,2,30,FALSE,NA,NA,24.79,14.79,26.736666666666668,32.29666666666667,NA,NA,NA,NA,8.699999999999996,NA,NA,NA,NA,NA,-12.689999999999998,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.6757340431000001,0.8035104871000001,0.9232941866,NA,NA,NA,NA,R,L,X,In,NA,Twins Pair Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2.122757640429069,1.1670724142057338,{},3.549661955736067,NA
Tampa Bay Buccaneers,Los Angeles Rams,2020/2021,Week 11,11036f39-8fa2-401e-adc8-1e8ea451defe,611,1503731,2020_11_LA_TB,2020112300,557fd823-cd46-4575-aa54-137eeca2b0f0,26,3,1,231000,TRUE,877,921,1000947,TB,1000925,LA,TRUE,2,10,25.01,right,0,7,3,3,6,"{3.030000000000001,4.470000000000006,11.82,10.89,0.8300000000000054}","{1.3800000000000026,4.149999999999999,3.6499999999999986,0.990000000000002}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,TRUE,TRUE,FALSE,FALSE,2.5600000000000023,NA,FALSE,TRUE,FALSE,FALSE,3.358396999999968,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3.52333333333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 2, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,0,70a462ea-3e04-4cc3-832b-ee1e115fa3e1,3,1,30.19,FALSE,NA,NA,25.01,15.009999999999998,26.85666666666667,32.45666666666667,NA,NA,NA,NA,6.909999999999997,NA,NA,NA,NA,"{""Right A Gap"",""Right Open C Gap""}",-7.439999999999998,NA,NA,NA,FALSE,FALSE,NA,NA,NA,0.6655485630000001,0.6319304109,0.8771426082,NA,NA,NA,NA,L,L,Y,Left,NA,Trey Left H on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,7.4414044373357395,1.380673024289241,{},5.3120711591619285,NA
